record_id,transaction_date,location_id,region,subregion,country,state_province,city,plant,business_unit,market,sales_territory,latitude,longitude,product_id,product_line,product_family,product_category,product_subcategory,brand,sku,strategic_product_flag,launch_year,product_active_flag,customer_id,key_customer,customer_name,customer_group,customer_segment,industry,channel,account_manager,global_account_flag,customer_tier,customer_country,customer_region,customer_active_flag,scenario_id,scenario,scenario_type,version,currency_id,currency_code,currency_name,fx_rate_to_usd,fx_rate_date,reporting_currency_flag,revenue_usd,gross_sales_usd,discounts_usd,returns_usd,net_sales_usd,cogs_usd,gross_profit_usd,sgna_usd,rd_usd,ebit_usd,ebitda_usd,net_income_usd,depreciation_amortization,interest_amount,taxes_pct,order_backlog_usd,bookings_usd,pipeline_usd,capex_usd,opex_usd,working_capital_usd,cash_conversion_pct,headcount,productivity_per_head_usd,estimated_market_share_pct,on_time_delivery_pct,customer_quality_ppm,lost_time_incidents,inventory_usd,units_sold,price_per_unit
REC100032,2023-03-24,LOC010,Latin America,Brazil,Brazil,São Paulo,Campinas,Campinas Plant,Consumer,LATAM,Brazil Southeast,-22.91,-47.06,PROD012,THETA,Power,Hardware, Power Supplies ,Voltis,VOL-TH-7326,Inactive,2014,,CUST015,Yes, Helios Aerospace ,Helios,Enterprise,Aerospace,OEM,Priya Nair,No,Growth,United States,North America,1,scn001,Actual,Actual,v1,CUR008,BRL,Brazilian Real,0.2,2023-03-01,No,3492982.47,3699829.26,182450.75,60375.01,3457003.5,1861751.68,1595251.81, 462203.92 ,84807.5,,1188884.45,883283.28,140644.06,19092.62,0.1417,7447623.35,4600950.44,20060871.83,341702.95, 588342.86 ,827658.41,0.8024,2125,1643.76,0.3588,0.9753,2972,0,2877415.49,4663,830.61
REC100033,,LOC005,Europe,Southern Europe,Spain,Catalonia,Barcelona,Barcelona Plant,Consumer,EMEA,Iberia,41.39,2.17,PROD001,Alpha,Sensors,Hardware,Pressure Sensors,Auron,AUR-AL-8777, y ,2019, y ,CUST003,Inactive,RetailNova SA,RetailNova,Mid-Market,retail,Distributor,Priya Nair,,Strategic,Spain,Europe,Yes,SCN001,Actual,Actual,v1,CUR002,EUR,Euro,1.12,2023-09-01,0,5823348.2,6255370.01,162710.1,,5859272.67,3831527.26, 2027745.41 ,640468.06,405082.9,982194.45,"1,223,784.48",678215.76,241590.03,76365.16,25.1%,9692669.2,5168718.68,19220941.58,335398.57,1170603.58,2262745.89,0.4788,3118,1867.65,20.64,0.9893,823,2,7175544.34,1832,3692.63
REC100034,2025-08-19,LOC007, Asia Pacific  ,East Asia,China,Guangdong,Shenzhen,Shenzhen Campus,Electronics,APAC,Greater China,22.54,114.06,PROD010,Zeta, Edge Devices ,Hardware,gateways,Auron,AUR-ZE-9700,,2024,Y,CUST017,No,RapidLogix,RapidLogix,SMB,Logistics,Distributor,M. Chen,F,Tier 3,China,Asia Pacific,Y,SCN004,Forecast,Rolling Forecast,RF_Q2,CUR005,Cny,Chinese Yuan,$0.14,2025-08-01,Inactive,6771655.66,6953336.58,,234713.8,"6,572,559.35",4146171.27,"$2,426,388.08","1,098,186.24",200236.02,"$1,127,965.81",1355331.11, 821714.85 ,227365.3,56129.77,23.3%,14168465.62,7644870.13,"$27,948,284.66","$561,034.16",1403738.03,"$1,126,558.01",0.3856,2379,2753.9,15.6%,82.9%,6100,3,6419645.3,2742,2416.64
REC100035,2026-01-26,LOC002,North America,US & Canada,United States,California,San Jose,Silicon Plant,Technology,Enterprise,West,37.34,-121.89,PROD003,Beta,Controllers,Hardware,Programmable Controllers,Nexa,NEX-BE-7791,N,2017,TRUE,CUST009,T,GreenGrid Utilities,GreenGrid,Enterprise,Utilities,Direct,D. Johnson,F,Growth,United Kingdom,Europe,Active,SCN001,Actual,Actual,v1,CUR001,USD,US DOLLAR,1.02,2026-01-01,,14206599.37,15942284.97,937000.57,511028.99,14494255.4,"7,827,225.42","$6,667,029.98",1489671.09,281119.47,"$4,896,239.42",5105436.86,3334951.56,209197.44,94109.23,30.6%,28348594.37,18073409.09,,901571.41,1945666.5,5407228.21,0.6886,3041,4671.69,5.5%,0.8173,4873,1,13143835.95,3863,
REC100036,2025-07-18,LOC006,Europe,Northern Europe,United Kingdom,England,Manchester,Manchester Site,Technology,EMEA,UKI,53.48,-2.24,PROD003,Beta,Controllers,Hardware,Programmable Controllers,Nexa,NEX-BE-3525,,2017,,CUST001,Active,Acme Industrial LLC,Acme Group,Enterprise, Manufacturing  ,Direct,D. Johnson, n ,Tier 3,Poland,Europe,TRUE,SCN001,Actual,Actual, v1 ,CUR004,GBP,Pound Sterling,1.28,2025-07-01,,7964566.85,9014138.02,1033007.21,146441.64,7834689.17,5486600.45,2348088.72,1520214.8,150652.93,"677,220.99",821807.63,466563.81,144586.64,22534.76,0.2873,4092465.25,"$8,185,535.52",11733060.62,761978.21,1761996.13,,0.4835,3187,2499.08,0.3296,0.7992,1720,0,9037462.82,2356,3732.76
REC100037,2025-05-03,LOC010,Latin America,Brazil,Brazil,São Paulo,Campinas,Campinas Plant,Consumer,LATAM,Brazil Southeast,-22.91,-47.06,PROD012,Theta,Power,Hardware,Power Supplies,Voltis, VOL-TH-8968,N,2014,Yes,CUST015,T,Helios Aerospace,Helios,Enterprise,Aerospace,OEM,M. Chen,Inactive,Growth,Spain,Europe, y ,SCN001,Actual,Actual,v1,CUR008,BRL,Brazilian Real,0.21,05/01/2025,Inactive,14640851.63, 15679271.33 ,643952.28,587388.07,14447930.97,7494560.3,6953370.68,1270374.66,291035.15,5391960.87,5594754.18,3266543.07,202793.31, 137077.90 ,0.3784, 11569121.59 ,14889871.16,"$20,179,688.62",170298.78,1948326.28,2844044.58,0.469,2092,"6,998.50",0.017,0.7937,3542,0,5716134.19,3101,4959.51
REC100038,2023-06-17, LOC006 ,Europe,Northern Europe, United Kingdom  ,England,Manchester,Manchester Site,Technology,EMEA,UKI,53.48,-2.24,PROD008,Epsilon,Services,Services,Implementation,ConsultPro,CON-EP-7051,FALSE,2016,Y,CUST004,1,MediCore Systems,MediCore,Enterprise,Healthcare, Direct  ,R. Patel,0,Tier 3,China, Asia Pacific,Yes,SCN001,Actual,Actual,v1,CUR004,GBP,Pound Sterling,1.23,2023-06-01,N,11291514.3,,822720.15,71287.36,11224757.86,"6,717,285.08",4507472.78,1087871.2,196104.18,3223497.4,3525857.44,,302360.04, 111365.75 ,0.3621,27195592.05,12638000.13,"$49,523,002.44",259604.97,1327038.05,3472910.52,44.7%,2915,,0.1974,89.38,5704,0,"7,774,376.84",222,55755.03
REC100039,11/27/2023,LOC011,Middle East & Africa,MIDDLE EAST, United Arab Emirates ,Dubai,Dubai,Dubai Distribution,Industrial,Mea,GCC,25.2,55.27,PROD004,Gamma,Drives,Hardware,Servo Drives,Voltis,VOL-GA-9011, y ,2022,Y,CUST019,F,BrightHome Retail,BrightHome,SMB,Retail,,A. Brown,FALSE,Strategic,United Arab Emirates, Middle East & Africa  ,Active,SCN003,Forecast,Rolling Forecast,RF_Q1,CUR009,AED,UAE Dirham,0.28,11/01/2023,N,"$2,336,819.22",2733561.68,245359.35,136516.97,2351685.36,1277564.95,1074120.4,307306.1,58913.04,707901.26,814567.28,474076.97,106666.01,44722.83,0.2851,5597930.05,"3,181,727.75","$7,025,826.46",167603.35,389453.55,,1.0692,1375,1751.22,0.011,0.9287,5310,2,"1,755,449.37",4762,545.21
,2024-01-16,loc011,Middle East & Africa,Middle East,United Arab Emirates,Dubai,dubai,Dubai Distribution,Industrial,MEA,GCC,25.2,55.27,PROD009,Epsilon,Services,Services,Maintenance,ConsultPro,CON-EP-8657,0,2015,TRUE,CUST009,T,GreenGrid Utilities,GreenGrid,Enterprise,Utilities,Direct,D. Johnson,No,Tier 2,Japan,Asia Pacific,,SCN001,Actual,Actual,v1,CUR009,AED,UAE Dirham,0.27,2024-01-01,FALSE,1464149.59,1581433.79,147043.45,4921.24,1429469.1,1018709.3,"410,759.81",115268.48,18178.36,277312.96,311214.27,232611.44,33901.31,12349.1,12.2%,2782793.37,1716776.82,"2,384,857.48",,170131.47,519457.88,0.6665,830,1764.04,0.3712,0.9177,1663,1,964191.11,27, 54558.38 
 REC100041 ,07/31/2024,LOC012,Europe,Central Europe,Poland,Mazovia,Warsaw,Warsaw Operations,Automotive,EMEA,CEE,52.23,21.01,PROD012,Theta,Power,Hardware,Power Supplies,Voltis,VOL-TH-9188,FALSE,2014,,CUST018,Y,Nimbus Data Centers,Nimbus,Key Accounts,Technology,Direct,M. Chen, y ,Tier 2,United States,North America,1,SCN004,Forecast,Rolling Forecast,RF_Q2,CUR010,PLN,Polish Zloty,0.26,2024-07-01,No,17808135.84,18714971.42,1533692.17,925712.32,16255566.93,12023264.87,4232302.07,1493252.45,375233.71,2363815.9,2662837.07,1645998.66,299021.17,100898.59,0.2726,23973077.84,19194896.18,74932432.14,679166.05,1911519.77,"5,857,298.41",0.6716,2888,5783.87,0.1616,0.8743,4589,,7482322.53,3458,5870.56
REC100042,12/06/2025,LOC001,North America,US & Canada,USA,Texas,Austin,Austin Plant,Industrial,OEM,South Central,30.27,-97.74,PROD011,Zeta,Edge Devices,Hardware,Routers,Auron,AUR-ZE-9875,F,2022,F,CUST018,Y,Nimbus Data Centers,Nimbus,Key Accounts,Technology,Direct,R. Patel,,Tier 1,United States,North America, y ,SCN001,Actual,Actual,v1,CUR001,USD,US Dollar,1.01,2025-12-01,,2027251.81,2278847.75,"216,410.93",87406.83,,1169994.75,805035.24,184459.2,23411.97,597164.07,650227.81,442166.13,53063.74,39119.88,0.2077,3107818.64,1937411.11,3735084.34,181247.96,256338.15,700910.58,0.4759,714,,,0.8902,2694,0,1641336.85,992,2494.96
REC100043,2024-12-14,LOC002,North America,US & Canada,United States,,San Jose,Silicon Plant,Technology,Enterprise,West,37.34,-121.89,PROD007,Delta,Software,Software,Monitoring Platform,Synapse,SYN-DE-9495,Y,2020,Y,CUST019,N,BrightHome Retail,BrightHome,SMB,Retail,Marketplace, R. Patel  , n ,Tier 2,China,Asia Pacific,TRUE,scn001,Actual,Actual,v1,CUR001,USD,US Dollar,1.0,2024-12-01,Yes,20428821.47,21857559.21,1238109.14,269713.33,20349736.74,7330160.13,"13,019,576.61",2250640.19,1180120.34,"9,588,816.08",9815313.6,7830019.98,226497.52,"$284,533.31",0.1584,50743078.68,24167083.34,40753251.98,659183.57,3785205.77,5965900.1,0.4711,508,40214.22,0.2941,0.9185,3163,0,9806703.74,1020,21829.48
REC100044,2023-07-05,LOC008,Asia Pacific,East Asia,Japan,Tokyo,Tokyo,Tokyo Center,Technology,APAC,Japan,35.68,$139.65,PROD011,Zeta,Edge Devices,Hardware,Routers,Auron,AUR-ZE-7359,0,2022,N,CUST004,Active,MediCore Systems,MediCore,Enterprise,,Direct,L. García,0,Tier 1,India,Asia Pacific,Y,SCN002,Budget,Plan,FY26.1,CUR006,JPY,japanese yen,0.01,2023-07-01,FALSE,13769749.39,15843109.26,1280733.5,298650.79,14263724.98,"9,996,029.11",4267695.87,1617949.6,758226.32,1891519.95,2354748.66,1100608.52,463228.7,"$248,339.13",0.3302,8575120.06,"14,202,901.88",20997094.2,261148.9,2698109.25,"5,504,904.23",0.9085,505,28693.31,0.2198,0.8074,2582,3,,2876,5421.4
REC100045,2023-09-09,LOC010,Latin America,Brazil,Brazil,São Paulo,Campinas,Campinas Plant,Consumer,LATAM,Brazil Southeast,-22.91,-47.06,PROD012,Theta,POWER,Hardware,Power Supplies,Voltis,VOL-TH-1732,Inactive,2014,Y,CUST006, y ,Orion Automotive GmbH,Orion Mobility,Key Accounts,Automotive,OEM,R. Patel,,Tier 2,Japan,Asia Pacific,Yes,SCN001,Actual,Actual,v1,CUR008,BRL,Brazilian Real,0.19,2023-09-01,No,6645726.09,7053960.98,"$97,701.46",345618.85,6610640.67,3894116.17,2716524.51,900500.16,102969.21,,"2,029,104.18","$1,362,993.42",316049.04,13231.46,0.1982,,9107422.92,"$34,455,621.49",460709.53,1092173.92,1758876.94,87.1%,2170,,0.3465,0.9943,4980,0,"$2,865,069.53",4861,1373.88
REC100046,2023-01-05,LOC002,North America,US & CANADA,United States,California,San Jose,Silicon Plant,Technology,Enterprise,west,37.34,-121.89,PROD005,Gamma,,Hardware,Variable Frequency Drives,Voltis,VOL-GA-5098, n ,2018,Yes,CUST010,0,Vertex Mining PLC,Vertex Resources,Mid-Market,Mining,Distributor,A. Brown, n ,Tier 1,United States,north america,Active,SCN001,Actual,Actual,V1,CUR001,USD,US Dollar,1.02,2023-01-01,Yes,"$11,837,542.57",12973929.91,865467.4,579557.03,11528905.48,"$8,620,718.00",2908187.48,2061013.78,74216.39,,890963.09,525082.73,118005.77,118590.58, 19.76% ,11077017.29,10759618.67,38562805.25,546730.26,2138377.91,2578894.13,49.8%,2197,"$5,388.05",,81.3%,1029,2,"$3,543,604.09",4809,2513.22
REC100047,2024-08-16,loc009,Asia Pacific,South Asia,India,Karnataka,Bengaluru,Bengaluru Hub,Services,APAC,India,12.97,77.59,PROD001,Alpha,Sensors,Hardware,Pressure Sensors,Auron, AUR-AL-9741,1,2019,TRUE,CUST006,Yes,Orion Automotive GmbH,Orion Mobility,key accounts,Automotive,oem, M. Chen,Yes,Growth,India,Asia Pacific,Y,SCN002, Budget,Plan,FY26.1, CUR007 ,INR,Indian Rupee,$0.01,08/01/2024,No,2240943.61, 2462297.52 ,158702.09,,2238040.47,1124605.62,1113434.85,271439.15,,745321.58,818057.76,523629.24,72736.19,20197.07,0.2779,881772.04,"$2,200,286.65",6697145.94,142449.67,368711.61,"$848,890.75",0.7346,2093,1075.37,0.2704,89.29,2500,2,"$983,109.88",4788,489.62
REC100048,05/18/2023,LOC003,North America,Mexico,Mexico, Nuevo León ,Monterrey,Monterrey Hub,Industrial,LATAM,Mexico North,25.69,-100.32,PROD006,Delta,Software,software,Analytics Suite,Synapse,SYN-DE-2429, y ,2023,Active,CUST005, n ,TransitWorks Ltd,TransitWorks,Mid-Market,Transportation,Distributor,R. Patel,No, Tier 3 ,Poland,Europe,Y,SCN001,Actual,Actual,v1,CUR003,MXN,Mexican Peso,0.06,2023-05-01,No,15657470.56,16535371.91,496159.66,"318,320.29",15720891.96,"$6,679,835.78",9041056.18,2469420.68,566672.53,6004962.96,6661154.0,,656191.03,125804.44,0.3286,15959877.11,18940447.92, 48896220.62 ,857077.51, 3286818.16 ,3920502.52,0.9661,1605,9755.43,0.0364,0.9337,4331,0,10083868.89,895,3371.83
REC100049,07/19/2023,LOC004,Europe,Western Europe,Germany,Bavaria,Munich,Munich Works,Automotive,EMEA,DACH,48.14,,PROD004,Gamma,Drives,Hardware,Servo Drives,Voltis,VOL-GA-7008,,2022,TRUE,CUST020,Inactive,Andes Agro,Andes Agro,Mid-Market,Agriculture,Reseller,J. Smith,0,Tier 3, MEX ,North America, y ,SCN002,Budget,Plan,Fy26.1,CUR002,EUR,Euro,1.11,2023-07-01,F,6282737.45,"$6,598,712.23",715728.22,"$164,608.92",5718375.09,3035972.78,2682402.31,579758.29,38336.25,2064307.77,2253359.91,1737223.94,189052.14,47809.23,0.1385,8746895.64,7898220.14,31692817.57,562300.81,"749,372.02",1269830.36,1.0431,537,10677.92,36.94,88.5%,2992,2,3161973.98,1318,4779.21
REC100050,2025-06-28,LOC007,Asia Pacific,East Asia,China,Guangdong,Shenzhen,Shenzhen Campus, Electronics, APAC  ,Greater China,22.54,114.06,PROD002,Alpha,Sensors,Hardware,Temperature Sensors, Auron  ,AUR-AL-7134,Yes,2021,Active,CUST016,1,TerraPharm,TerraPharm,Enterprise,Pharma,Direct,L. García,N,Tier 1,China,Asia Pacific,N,SCN003,Forecast,rolling forecast,RF_Q1,CUR005,CNY,Chinese Yuan,0.14,2025-06-01,FALSE,1839792.61,1820138.64,"128,637.70",10420.39,,1286304.75,"394,775.79",183382.21,108482.38,102911.2,150919.31,51340.7,48008.11,30837.55,0.2877,2451345.1,2104167.38,9476862.48,138238.76,318046.17,"$284,798.98",0.844,1289,"$1,333.93",31.94,0.951,3412,0,"$523,078.52",417,4179.68
REC100051,2024-01-16,LOC007,Asia Pacific,East Asia, China ,Guangdong,Shenzhen,Shenzhen Campus,Electronics,APAC, Greater China,22.54,114.06,PROD001,Alpha,Sensors, Hardware  ,Pressure Sensors,Auron,AUR-AL-1813,Active,2019,1,CUST004,Yes,MediCore Systems,MediCore,Enterprise,Healthcare,Direct,M. Chen,FALSE,Tier 2,United Kingdom,Europe,T,SCN001,Actual,Actual,v1,CUR005,CNY,Chinese Yuan,0.14,2024-01-01,No,1001166.55,1032507.74,"$11,419.15",35533.36,985555.22,536271.87,449283.36,137431.43,,283155.42,302182.5,225760.38,19027.08,3146.12,0.1937,765969.0,967824.04,2952989.58,74550.77,194549.18,338771.21,0.8535,2380,420.66,0.3397,0.8707,6209,0,,745,1428.32
REC100052,2024-07-18,LOC001,North America,US & Canada,United States,Texas,Austin,Austin Plant,Industrial,OEM,South Central,30.27, -97.74 ,PROD010,Zeta,Edge Devices,Hardware,Gateways,Auron,AUR-ZE-5322,T,2024, y ,CUST009,Active,Greengrid Utilities,GreenGrid,Enterprise,Utilities,Direct,L. García,N,Strategic,United States,NORTH AMERICA,1,SCN001,Actual,Actual,v1,CUR001,USD,US Dollar,0.98,2024-07-01,T,"8,906,775.52",9196166.08,363334.68,94585.04,8738246.36,-5105669.39,3632576.97,876611.76,,2321468.98,2665365.2,"1,714,948.43","343,896.23",32299.76,0.2508,13842552.91,11002176.18,24288072.11,815861.52,1374867.9,1610665.66,,797,"$11,175.38",0.1296,0.8779,119,0,"$5,537,997.45",3464,2502.8
REC100053,2023-04-20,LOC006,Europe,Northern Europe,United Kingdom,England,Manchester,Manchester Site,Technology,EMEA,UKI,53.48,-2.24,PROD003, Beta ,Controllers,Hardware,Programmable Controllers,Nexa,NEX-BE-3535,FALSE,2017, y ,CUST020,0,Andes Agro,Andes Agro,Mid-Market,Agriculture,Reseller,M. Chen,F,Growth,Brazil,Latin America,TRUE,SCN001,Actual,Actual,V1,CUR004,GBP,Pound Sterling, 1.30 ,2023-04-01,FALSE,2724589.17,3106680.36,208088.28,130356.0,2768236.07,-1553125.64,1215110.43,"548,288.72",21249.6,645572.11,,439116.34,93493.26,46492.31,0.267,6553321.79,3350770.86,"$5,363,782.80",170601.71,611291.63,,0.8762,2144,1270.8,0.0591,117.5%,4072,0,"$2,845,456.24",3366,885.69
REC100054,2023-09-18, LOC008 ,Asia Pacific,East Asia, Japón ,Tokyo,Tokyo, tokyo center,Technology,APAC,Japan,35.68,139.65,PROD007,Delta,Software,Software,Monitoring Platform, Synapse  ,SYN-DE-1973,,2020,Y,CUST013,FALSE,FreshWave Beverages,FreshWave,SMB,Food & Beverage,Reseller,M. Chen,F,Growth,Japan,Asia Pacific,TRUE,SCN004,Forecast,Rolling Forecast,rf_q2,CUR006,JPY, Japanese Yen ,0.01,2023-09-01,FALSE,17398466.87,18187110.38,226969.18,746878.97,17213262.23,6409198.02,,"$1,973,667.44",548120.01,8282276.76,"9,055,112.67",6600982.01,772835.91,83338.6,0.1949,16341863.85,19192272.28,"$56,957,564.45","1,112,912.42",,4758367.41,0.7595,484,,22.35,0.9814,2169,0,2894647.38,630,28682.39
REC100055,2023-02-01,LOC005,Europe,Southern Europe,Spain,Catalonia,barcelona,Barcelona Plant,Consumer,EMEA,Iberia,41.39,2.17,PROD003,Beta,Controllers, Hardware  ,Programmable Controllers,Nexa,NEX-BE-6145,0,2017,Yes,CUST013,FALSE,FreshWave Beverages,FreshWave,SMB,Food & Beverage,Reseller,R. Patel,,Tier 3,Spain,Europe,TRUE,SCN001,Actual,Actual,v1,CUR002,EUR,Euro,1.06,2023-02-01,0,"$1,365,930.77",1494351.64,79807.54,45992.2,1368551.9,,440989.87,232023.85,34564.81,174401.2,221369.86, 123451.24 ,46968.66,"$5,799.26",26.78,"$1,228,501.42",1402188.26,2509900.87,70543.75,284615.23,313154.16,107.4%,1996,684.33,0.2442, 89.97% ,3362,0,1764348.02,2397,640.06
REC100056,20240111,LOC008,Asia Pacific,East Asia,Japan,Tokyo,Tokyo,Tokyo Center,Technology,APAC,Japan,35.68,139.65,PROD012,Theta,Power,Hardware,Power Supplies,Voltis,VOL-TH-4451,F,2014,Y,CUST014,N,MetroBuild Corp,MetroBuild,Mid-Market,Construction,Direct,S. Müller,0,Tier 1,Japan,Asia Pacific,Active,SCN001,Actual,Actual,v1,CUR006,JPY,Japanese Yen,0.01,2024-01-01,0,27645593.28,30130905.95,"2,268,581.87",557231.8,27305092.28,16214101.68,11090990.6,3314897.88,"$483,755.58","7,292,337.14",8207692.17,5789929.45,915355.03,518955.83,0.1452,28412548.53,28019961.42,"$85,786,850.21",2509035.15,4279544.3,9678748.1,0.67,1352,20447.92,0.149,0.9428,1188,0,,4979,5691.36
 REC100057 ,2023-07-04,LOC010,Latin America,Brazil,Brazil,São Paulo,Campinas,Campinas Plant,Consumer,LATAM,Brazil Southeast,-22.91,-47.06,PROD009,Epsilon,Services,Services,Maintenance,ConsultPro,CON-EP-5051,FALSE,2015,Active,CUST001,T,Acme Industrial Llc,Acme Group,Enterprise,Manufacturing,Direct,Priya Nair,0,Tier 1, united states ,North America, y ,SCN005,Prior Year,Historical,PY,CUR008,BRL,Brazilian Real,0.21,20230701,0,9804685.89,12219330.59,819323.1,44245.92,11355761.57,5985597.77, 5370163.80 ,1533003.21,300849.0,3536311.59,3754039.91,2154701.15,217728.32,186497.23,0.3568,9145752.68,11604706.77,"$42,009,077.42",1063442.65,1846018.11,971351.95,1.0553,449,25036.34,0.1931,0.9501,361,0,5281370.03,175,68135.73
REC100058,2024-06-22,LOC010,Latin America,Brazil,Brazil,São Paulo,Campinas,Campinas Plant,Consumer,LATAM,Brazil Southeast,-22.91,-47.06,PROD003,Beta,Controllers,Hardware,Programmable Controllers,Nexa,NEX-BE-7181,F,2017,1,CUST004,1,MediCore Systems,MediCore,Enterprise,Healthcare,Direct,L. García,N,Strategic,Brazil,Latin America, y ,SCN003, Forecast ,Rolling Forecast,RF_Q1,CUR008,BRL, Brazilian Real,0.20,2024-06-01,F,5113527.24,"$5,733,370.64",,169756.5,5019416.05,,"$1,394,444.60",913469.08,108983.68,371991.84,517235.03,234526.09,145243.2,25226.53,0.3237,"3,924,959.77",6728755.51,26780736.38, 115657.09 ,1047119.18,1795282.2,0.5925,243,20529.24,0.0564,0.9536,3499,0,3347091.95,1187,4965.06
REC100059,2024-12-11,LOC003,North America,mexico,Mexico,Nuevo León,Monterrey,Monterrey Hub,Industrial,LATAM,Mexico North,25.69,-100.32,PROD009,,Services,Services,Maintenance,ConsultPro,CON-EP-2641,FALSE,2015, y ,CUST019,FALSE,BrightHome Retail,BrightHome,SMB,Retail,Marketplace,A. Brown,F,Tier 3,Poland,Europe,1,SCN001,Actual,Actual,v1,CUR003,MXN, Mexican Peso ,0.06,2024-12-01,,26454466.34,30164746.25,3055216.57,239597.08,26869932.6,19132001.92,7737930.68,2583542.38,"448,518.42","$4,705,869.88",5008369.48,"3,258,058.12",302499.61,"109,504.85",,16421225.8,25198779.46,79036186.27,1150913.39,"$3,331,983.15",7097337.83,0.3754,2902,9115.94,0.0442,0.8572,79,0,22208303.0,354,85159.84
REC100060,2024-05-31,LOC008,Asia Pacific,East Asia, Japón ,Tokyo,Tokyo,Tokyo Center,Technology,APAC, Japan ,35.68,139.65,PROD008,Epsilon,Services,Services,Implementation,ConsultPro,CON-EP-6350,0,2016,,CUST012,1,GlobalMart,GlobalMart,Key Accounts,Retail, Marketplace  ,L. García,Y,Tier 3,Brazil,Latin America,Active,SCN001,Actual,Actual,v1,CUR006,JPY,Japanese Yen,0.01,05/01/2024,,21052353.1,22230917.92,,3894.63,"$21,131,986.30",14175226.74,6956759.57,"3,030,518.01",294392.07,3631849.48,3874117.01,2697698.04,242267.53,323240.05,0.1846,10758918.55,18867661.43,67893363.34,1409724.55,3597180.51,3534748.92,1.0789,2852,7381.61,0.2365,0.9775,6017,1,,350,66958.83
REC100061,2025-08-25, LOC004 ,Europe,Western Europe,Germany,Bavaria,Munich,Munich Works,Automotive,EMEA,DACH,48.14,11.58, PROD003 , Beta ,Controllers,Hardware,Programmable Controllers,Nexa,NEX-BE-5260,FALSE,2017,1,CUST015,Active,Helios Aerospace,Helios,Enterprise,Aerospace,OEM, D. Johnson,F,Tier 2,DE,Europe,TRUE,SCN001,Actual,Actual,v1,CUR002,EUR,Euro,1.12,2025-08-01,,3319125.41, 3544413.02 ,215251.33,43427.38,3285734.3,2552732.97,"$733,001.33","$563,652.93",96338.16,73010.24,171610.52,43279.58,98600.28,13145.67,0.277,"$7,044,768.80",3425976.62,"5,911,795.81",171263.89,755828.25,272840.94,0.3742,2802,1184.56,0.1574,0.8918,3866,2,1308492.58,1786,2082.16
REC100062,2025-04-13,LOC004,Europe,Western Europe,Germany,Bavaria,Munich,Munich Works,Automotive,EMEA,DACH,48.14,11.58,PROD010,Zeta,Edge Devices,Hardware,Gateways,Auron,AUR-ZE-4797,Y,2024, y ,CUST020,,Andes Agro,Andes Agro,Mid-Market,Agriculture,Reseller,L. García,,Tier 2,United States,North America,T,SCN003,Forecast,Rolling Forecast,RF_Q1,CUR002,EUR,Euro,1.09,04/01/2025,N,"$15,459,608.64",15988130.65,1294730.98,211203.13,14482196.54,8433601.22,"6,048,595.32","2,243,262.67",618819.49,3186513.16,3693923.98,2137637.77,507410.82,,0.3167,5703268.14,"13,561,578.40","57,459,329.17",814312.42,,2000300.86, 92.03% ,2786,5232.56,0.1192,0.9789,3645,0,12643100.73,4185,3957.26
 REC100063 ,13-Feb-2023,LOC011, Middle East & Africa  ,Middle East,United Arab Emirates,Dubai,Dubai,Dubai Distribution,Industrial,MEA,GCC,,55.27,PROD010,Zeta,Edge Devices,Hardware,Gateways,AURON,aur-ze-6365,Y,2024,1,CUST011,,Apex Robotics,Apex Group,Key Accounts,Technology,Direct,priya nair,T,tier 3,poland,Europe,1,SCN001,Actual,Actual,v1,CUR009,AED,UAE Dirham,0.27,2023-02-01,No,357338.19,387638.06,"22,090.12",5017.06,360530.87,246012.39,,38117.74,14180.22,62220.53,75421.75,"$41,283.68",13201.23,5717.55,0.2694,741110.61,373438.04,,8481.22,60584.55,52159.27,48.6%,137,2608.31,0.205,0.9831,338,1,310989.67,2556,158.63
REC100064,2024-05-02,LOC001,North America,US & Canada,United States,Texas,Austin,Austin Plant,Industrial,OEM,South Central,30.27,-97.74,PROD004,Gamma,Drives,Hardware,Servo Drives,,VOL-GA-7988,Yes,2022,1,CUST006,1,Orion Automotive GmbH,Orion Mobility,Key Accounts,Automotive,OEM,L. García,T,Tier 1,United States,North America,1,SCN001,Actual,Actual,v1,CUR001,USD,US Dollar, 0.97 ,2024-05-01,T,429111.08,"507,192.09",53583.75,24618.59,428989.75,333672.36,95317.39,52957.54,"4,963.46",37396.39,"$49,234.15",21845.11,11837.77,6610.43,0.2904,489685.29,486169.98,2182447.6,11486.77,62310.59,154064.08,0.929,1899, 225.97 ,25.4%,0.9236,2819,1,273805.32,2792,191.21
